CustomerID,gender,SeniorCitizen,Dependents,tenure,PhoneService,MultipleLines,InternetService,Contract,MonthlyCharges,Churn,Churn_Binary,Cluster
5862,Male,1,No,57,Yes,No,DSL,Two year,80,No,0,3
5863,Female,0,No,7,Yes,No,Fiber optic,Month-to-month,81,Yes,1,0
5864,Female,0,No,1,Yes,Yes,Fiber optic,Month-to-month,19,No,0,1
5865,Female,0,Yes,7,Yes,No,DSL,Two year,69,No,0,0
5866,Male,0,No,68,Yes,No,DSL,Month-to-month,24,No,0,1
5867,Male,0,Yes,19,Yes,No,DSL,Month-to-month,100,Yes,1,0
5868,Female,0,No,2,Yes,No,DSL,Two year,80,No,0,0
5869,Female,0,Yes,67,Yes,No,DSL,Month-to-month,106,No,0,2
5870,Male,0,Yes,67,Yes,Yes,Fiber optic,One year,60,No,0,2
5871,Male,0,No,35,Yes,Yes,DSL,Month-to-month,69,No,0,0
5872,Female,0,Yes,67,Yes,Yes,DSL,Month-to-month,107,No,0,2
5873,Female,0,No,11,Yes,No,Fiber optic,Month-to-month,90,Yes,1,0
5874,Male,1,No,56,Yes,No,Fiber optic,Month-to-month,86,No,0,3
5875,Male,0,No,8,No,Yes,Fiber optic,Month-to-month,29,No,0,1
5876,Female,0,Yes,22,Yes,No,DSL,Two year,25,No,0,1
5877,Male,0,No,71,Yes,No,Fiber optic,Month-to-month,84,No,0,2
5878,Female,0,Yes,46,No,Yes,Fiber optic,One year,35,No,0,1
5879,Female,0,No,66,Yes,No,DSL,One year,105,No,0,2
5880,Male,0,No,15,Yes,No,DSL,Two year,49,No,0,0
5881,Male,0,No,25,Yes,No,DSL,Month-to-month,96,No,0,0
5882,Male,0,No,32,Yes,No,DSL,One year,20,No,0,1
5883,Male,0,No,8,Yes,No,DSL,Two year,67,No,0,0
5884,Male,0,No,6,Yes,No,DSL,Month-to-month,25,No,0,1
5885,Female,0,No,3,Yes,No,DSL,One year,46,No,0,0
5886,Male,0,Yes,11,Yes,Yes,DSL,One year,60,No,0,0
5887,Male,0,Yes,15,Yes,No,DSL,Two year,91,No,0,0
5888,Female,0,No,23,Yes,No,DSL,Month-to-month,90,Yes,1,0
5889,Female,0,No,1,Yes,Yes,Fiber optic,Month-to-month,44,No,0,0
5890,Male,0,Yes,37,No,No,DSL,Month-to-month,40,No,0,1
5891,Male,0,Yes,69,Yes,Yes,DSL,Two year,81,No,0,2
5892,Male,0,No,71,Yes,No,DSL,One year,79,No,0,2
5893,Female,0,Yes,8,Yes,No,DSL,Month-to-month,55,No,0,0
5894,Female,0,No,6,No,Yes,DSL,Two year,63,No,0,0
5895,Female,0,No,58,Yes,Yes,Fiber optic,Month-to-month,84,No,0,2
5896,Female,0,Yes,39,Yes,No,DSL,Month-to-month,90,Yes,1,2
5897,Male,1,No,23,Yes,Yes,DSL,Two year,90,No,0,3
5898,Male,0,Yes,66,Yes,Yes,DSL,Two year,20,No,0,1
5899,Male,0,No,51,Yes,Yes,DSL,One year,83,No,0,2
5900,Female,0,No,7,Yes,Yes,Fiber optic,Month-to-month,80,Yes,1,0
5901,Male,0,Yes,15,Yes,No,DSL,Month-to-month,20,No,0,1
5902,Male,0,No,51,Yes,Yes,Fiber optic,Month-to-month,80,Yes,1,2
5903,Male,0,No,4,Yes,No,DSL,Month-to-month,19,No,0,1
5904,Female,0,No,18,Yes,Yes,Fiber optic,Two year,50,No,0,0
5905,Male,0,No,46,Yes,Yes,Fiber optic,One year,94,Yes,1,2
5906,Male,1,No,3,Yes,No,Fiber optic,Month-to-month,106,Yes,1,3
5907,Male,0,No,63,Yes,Yes,Fiber optic,Month-to-month,25,No,0,1
5908,Male,0,Yes,52,Yes,No,DSL,Month-to-month,96,Yes,1,2
5909,Female,0,No,17,Yes,No,DSL,Month-to-month,69,No,0,0
5910,Female,0,No,43,Yes,Yes,Fiber optic,One year,85,No,0,2
5911,Male,0,No,69,Yes,No,DSL,Month-to-month,20,No,0,1
5912,Female,0,Yes,70,Yes,No,DSL,Month-to-month,80,No,0,2
5913,Female,0,No,4,Yes,Yes,Fiber optic,Month-to-month,24,No,0,1
5914,Male,0,Yes,60,Yes,No,Fiber optic,One year,21,No,0,1
5915,Female,0,No,20,No,No,DSL,Month-to-month,24,Yes,1,1
5916,Male,0,Yes,69,Yes,No,DSL,Two year,96,No,0,2
5917,Female,0,Yes,48,Yes,Yes,Fiber optic,Two year,105,No,0,2
5918,Female,0,No,1,No,No,DSL,Month-to-month,31,No,0,1
5919,Male,0,Yes,8,Yes,No,DSL,Two year,51,Yes,1,0
5920,Male,1,No,1,Yes,No,DSL,Two year,46,No,0,3
5921,Female,0,No,1,Yes,No,Fiber optic,Month-to-month,20,No,0,1
5922,Male,0,No,22,Yes,No,DSL,One year,20,No,0,1
5923,Male,1,No,16,No,Yes,Fiber optic,Two year,39,Yes,1,3
5924,Male,0,No,72,Yes,No,Fiber optic,Month-to-month,118,No,0,2
5925,Male,0,No,11,Yes,No,DSL,Two year,61,No,0,0
5926,Male,0,No,4,Yes,Yes,DSL,One year,91,No,0,0
5927,Female,0,No,8,Yes,No,DSL,Month-to-month,20,No,0,1
5928,Female,1,No,54,Yes,Yes,DSL,Two year,82,Yes,1,3
5929,Male,0,No,69,Yes,No,DSL,Two year,82,No,0,2
5930,Male,1,No,46,Yes,Yes,Fiber optic,Month-to-month,80,Yes,1,3
5931,Female,0,Yes,67,Yes,Yes,Fiber optic,Two year,51,No,0,2
5932,Male,0,Yes,71,Yes,No,Fiber optic,Month-to-month,90,No,0,2
5933,Male,1,No,20,Yes,No,Fiber optic,Month-to-month,90,No,0,3
5934,Female,0,No,41,Yes,Yes,Fiber optic,Month-to-month,114,Yes,1,2
5935,Male,1,No,3,No,Yes,Fiber optic,Month-to-month,41,Yes,1,3
5936,Male,0,No,15,No,No,DSL,Month-to-month,51,No,0,1
5937,Male,0,No,22,Yes,No,DSL,Two year,79,Yes,1,0
5938,Male,0,No,18,Yes,Yes,Fiber optic,Month-to-month,81,Yes,1,0
5939,Female,0,No,9,Yes,Yes,Fiber optic,Month-to-month,98,Yes,1,0
5940,Male,0,No,26,Yes,No,DSL,Month-to-month,76,No,0,0
5941,Male,1,No,71,Yes,No,Fiber optic,One year,106,No,0,3
5942,Female,0,No,16,Yes,No,DSL,Month-to-month,19,No,0,1
5943,Female,1,No,72,Yes,No,DSL,Month-to-month,89,No,0,3
5944,Male,0,No,42,Yes,No,Fiber optic,Month-to-month,25,No,0,1
5945,Male,0,Yes,47,Yes,No,DSL,Month-to-month,96,No,0,2
5946,Male,0,No,66,Yes,No,Fiber optic,Month-to-month,66,No,0,2
5947,Male,0,No,5,Yes,No,DSL,One year,49,Yes,1,0
5948,Male,0,No,4,No,Yes,DSL,Two year,30,Yes,1,1
5949,Female,0,Yes,42,Yes,No,Fiber optic,Two year,19,No,0,1
5950,Male,0,No,69,No,No,DSL,Month-to-month,61,No,0,2
5951,Male,0,No,60,Yes,No,DSL,Month-to-month,117,No,0,2
5952,Female,0,No,12,Yes,Yes,Fiber optic,Month-to-month,19,No,0,1
5953,Male,0,No,3,Yes,Yes,DSL,Month-to-month,45,Yes,1,0
5954,Male,0,No,54,Yes,No,DSL,Month-to-month,105,Yes,1,2
5955,Male,0,Yes,6,Yes,No,DSL,Month-to-month,20,No,0,1
5956,Male,0,No,2,Yes,No,DSL,Two year,20,No,0,1
5957,Male,1,No,57,Yes,Yes,Fiber optic,Month-to-month,94,No,0,3
5958,Female,0,No,63,Yes,No,Fiber optic,Month-to-month,21,No,0,1
5959,Female,0,Yes,41,Yes,No,DSL,Month-to-month,94,No,0,2
5960,Male,0,No,25,Yes,No,DSL,Two year,99,No,0,0
5961,Female,0,No,65,Yes,Yes,Fiber optic,One year,85,No,0,2
5962,Female,0,No,54,Yes,No,DSL,Month-to-month,20,No,0,1
5963,Male,0,No,61,Yes,No,Fiber optic,Month-to-month,94,No,0,2
5964,Male,0,Yes,19,Yes,Yes,DSL,One year,20,No,0,1
5965,Female,0,No,12,Yes,No,DSL,Month-to-month,19,No,0,1
5966,Female,0,Yes,18,Yes,No,DSL,One year,25,No,0,1
5967,Male,0,Yes,68,Yes,Yes,Fiber optic,Month-to-month,95,No,0,2
5968,Female,0,Yes,10,Yes,No,DSL,Month-to-month,100,Yes,1,0
5969,Male,1,No,20,Yes,Yes,DSL,One year,95,Yes,1,3
5970,Male,0,No,42,Yes,No,Fiber optic,Month-to-month,99,Yes,1,2
5971,Male,0,No,45,No,Yes,Fiber optic,Month-to-month,42,No,0,1
5972,Male,0,No,72,Yes,No,DSL,Two year,115,No,0,2
5973,Female,1,No,35,Yes,Yes,DSL,Month-to-month,111,No,0,3
5974,Male,0,Yes,72,Yes,Yes,Fiber optic,Two year,90,No,0,2
5975,Female,0,No,8,Yes,No,DSL,Month-to-month,100,Yes,1,0
5976,Female,0,No,37,Yes,No,Fiber optic,Month-to-month,65,Yes,1,0
5977,Female,0,No,21,Yes,No,DSL,Month-to-month,105,No,0,0
5978,Female,0,No,71,Yes,No,DSL,Two year,80,No,0,2
5979,Male,0,No,40,Yes,Yes,Fiber optic,Month-to-month,67,No,0,2
5980,Male,0,No,10,Yes,No,DSL,Two year,62,No,0,0
5981,Female,1,No,25,Yes,No,DSL,One year,88,No,0,3
5982,Female,0,Yes,41,Yes,No,DSL,Two year,75,No,0,2
5983,Male,1,No,19,Yes,No,DSL,One year,96,Yes,1,3
5984,Female,1,No,23,Yes,No,DSL,Month-to-month,95,No,0,3
5985,Male,0,No,57,Yes,Yes,Fiber optic,Month-to-month,108,No,0,2
5986,Female,0,No,2,Yes,Yes,DSL,One year,84,No,0,0
5987,Female,0,No,70,Yes,No,Fiber optic,Month-to-month,80,No,0,2
5988,Male,0,No,1,Yes,No,DSL,Two year,88,Yes,1,0
5989,Male,0,No,70,Yes,No,DSL,Two year,110,Yes,1,2
5990,Female,0,No,72,Yes,Yes,Fiber optic,Month-to-month,97,No,0,2
5991,Male,1,No,25,Yes,No,Fiber optic,Month-to-month,106,Yes,1,3
5992,Male,0,No,23,Yes,No,Fiber optic,Month-to-month,104,Yes,1,0
5993,Male,0,No,65,Yes,Yes,DSL,One year,20,No,0,1
5994,Male,0,Yes,25,Yes,No,Fiber optic,Month-to-month,21,No,0,1
5995,Female,1,No,15,Yes,Yes,Fiber optic,Month-to-month,83,Yes,1,3
5996,Male,1,No,41,No,No,Fiber optic,Two year,54,No,0,3
5997,Female,0,No,1,Yes,No,DSL,Two year,55,No,0,0
5998,Male,0,No,48,Yes,Yes,Fiber optic,Month-to-month,71,No,0,2
5999,Male,0,Yes,4,Yes,No,DSL,Two year,61,Yes,1,0
6000,Male,0,No,17,Yes,Yes,Fiber optic,Two year,20,No,0,1
6001,Female,1,No,42,Yes,No,DSL,One year,105,Yes,1,3
6002,Male,0,Yes,49,No,No,DSL,Month-to-month,39,No,0,1
6003,Male,0,No,21,Yes,Yes,Fiber optic,Month-to-month,20,No,0,1
6004,Male,0,Yes,60,Yes,Yes,DSL,Two year,111,No,0,2
6005,Male,0,No,58,Yes,No,Fiber optic,One year,24,No,0,1
6006,Male,0,No,31,Yes,Yes,DSL,One year,20,No,0,1
6007,Female,0,No,61,Yes,No,DSL,Month-to-month,101,No,0,2
6008,Male,0,Yes,64,Yes,No,DSL,One year,90,No,0,2
6009,Female,0,Yes,61,No,No,DSL,One year,61,No,0,2
6010,Male,0,No,67,Yes,Yes,Fiber optic,Month-to-month,71,No,0,2
6011,Male,0,No,55,Yes,Yes,DSL,Two year,26,No,0,1
6012,Female,0,No,20,Yes,No,DSL,Month-to-month,20,No,0,1
6013,Male,0,No,11,Yes,No,Fiber optic,Month-to-month,80,No,0,0
6014,Female,0,Yes,72,Yes,Yes,Fiber optic,One year,117,No,0,2
6015,Female,0,Yes,57,Yes,No,Fiber optic,One year,84,No,0,2
6016,Male,1,No,70,No,No,Fiber optic,Month-to-month,44,No,0,3
6017,Female,0,No,68,Yes,Yes,Fiber optic,One year,110,No,0,2
6018,Male,0,No,1,Yes,No,DSL,Month-to-month,85,Yes,1,0
6019,Male,0,No,47,Yes,No,DSL,Two year,79,No,0,2
6020,Female,0,No,15,Yes,Yes,DSL,One year,65,Yes,1,0
6021,Female,0,Yes,69,Yes,No,DSL,One year,20,No,0,1
6022,Female,0,No,3,Yes,No,DSL,Month-to-month,55,Yes,1,0
6023,Female,0,Yes,1,Yes,No,DSL,Month-to-month,19,Yes,1,1
6024,Male,0,No,33,Yes,No,DSL,Two year,89,No,0,0
6025,Male,0,Yes,53,Yes,Yes,Fiber optic,Month-to-month,70,No,0,2
6026,Female,1,No,20,Yes,No,DSL,Month-to-month,81,No,0,3
6027,Male,1,No,1,Yes,No,DSL,Month-to-month,94,Yes,1,3
6028,Male,0,No,10,Yes,Yes,DSL,Two year,99,No,0,0
6029,Female,0,No,32,Yes,No,Fiber optic,Month-to-month,20,No,0,1
6030,Male,1,No,56,Yes,No,Fiber optic,Month-to-month,101,No,0,3
6031,Female,0,No,71,Yes,No,DSL,Month-to-month,19,No,0,1
6032,Female,1,No,13,Yes,No,DSL,Month-to-month,70,Yes,1,3
6033,Female,0,No,2,Yes,Yes,Fiber optic,Month-to-month,20,No,0,1
6034,Male,0,No,17,Yes,Yes,Fiber optic,Month-to-month,96,No,0,0
6035,Male,0,No,2,Yes,No,DSL,One year,55,Yes,1,0
6036,Female,0,No,72,Yes,Yes,Fiber optic,One year,101,No,0,2
6037,Male,0,No,26,No,No,Fiber optic,One year,55,No,0,1
6038,Male,0,Yes,5,Yes,Yes,Fiber optic,Month-to-month,26,Yes,1,1
6039,Male,0,No,3,Yes,Yes,Fiber optic,Two year,101,Yes,1,0
6040,Female,0,No,26,Yes,No,DSL,Month-to-month,81,No,0,0
6041,Female,0,Yes,59,Yes,No,Fiber optic,Month-to-month,66,No,0,2
6042,Female,0,Yes,27,Yes,No,DSL,Month-to-month,50,No,0,1
6043,Male,0,No,57,Yes,No,DSL,One year,103,No,0,2
6044,Female,0,No,1,Yes,No,DSL,Month-to-month,44,Yes,1,0
6045,Female,0,No,37,Yes,Yes,Fiber optic,Month-to-month,20,No,0,1
6046,Female,0,No,6,Yes,No,DSL,One year,49,No,0,0
6047,Male,0,No,18,Yes,No,Fiber optic,Month-to-month,76,No,0,0
6048,Male,0,Yes,19,Yes,Yes,DSL,Month-to-month,101,Yes,1,0
6049,Female,0,Yes,67,Yes,Yes,Fiber optic,Month-to-month,76,No,0,2
6050,Male,1,No,34,Yes,No,DSL,Two year,72,No,0,3
6051,Female,0,No,22,Yes,Yes,Fiber optic,Month-to-month,49,Yes,1,0
6052,Male,0,No,52,Yes,No,DSL,Month-to-month,91,No,0,2
6053,Male,0,No,56,No,No,DSL,Two year,54,No,0,2
6054,Male,1,No,18,Yes,Yes,DSL,Two year,95,Yes,1,3
6055,Male,1,Yes,56,Yes,Yes,Fiber optic,Month-to-month,105,Yes,1,3
6056,Male,0,No,4,Yes,No,DSL,Month-to-month,90,No,0,0
6057,Female,0,No,64,Yes,Yes,DSL,One year,115,No,0,2
6058,Male,0,No,61,Yes,No,DSL,Month-to-month,81,No,0,2
6059,Female,1,No,71,Yes,No,DSL,Month-to-month,99,No,0,3
6060,Male,0,No,2,Yes,No,DSL,One year,70,Yes,1,0
6061,Male,1,No,64,Yes,No,Fiber optic,Month-to-month,102,No,0,3
6062,Male,0,No,45,Yes,Yes,DSL,Month-to-month,108,No,0,2
6063,Male,0,No,18,Yes,No,Fiber optic,Month-to-month,24,No,0,1
6064,Male,0,Yes,66,Yes,No,DSL,Two year,26,No,0,1
6065,Male,0,No,37,No,No,DSL,Month-to-month,41,No,0,1
6066,Male,0,Yes,39,Yes,Yes,DSL,Two year,25,No,0,1
6067,Male,0,No,25,Yes,No,Fiber optic,Month-to-month,85,Yes,1,0
6068,Male,0,No,22,Yes,No,DSL,One year,87,No,0,0
6069,Male,0,No,10,Yes,No,DSL,Month-to-month,20,No,0,1
6070,Female,0,No,20,Yes,No,DSL,One year,20,No,0,1
6071,Male,1,No,8,Yes,Yes,DSL,Two year,64,No,0,3
6072,Female,0,No,49,Yes,Yes,Fiber optic,Two year,52,No,0,2
6073,Female,1,No,65,Yes,No,DSL,Month-to-month,106,No,0,3
6074,Male,1,No,1,Yes,Yes,DSL,One year,45,No,0,3
6075,Male,0,No,5,Yes,No,DSL,Month-to-month,94,Yes,1,0
6076,Female,1,No,72,Yes,No,DSL,One year,97,No,0,3
6077,Female,0,No,72,Yes,No,DSL,One year,110,No,0,2
6078,Female,0,No,53,Yes,Yes,Fiber optic,Two year,100,No,0,2
6079,Male,0,No,21,Yes,Yes,DSL,One year,75,No,0,0
6080,Female,1,Yes,70,Yes,Yes,DSL,Month-to-month,108,No,0,3
6081,Female,0,Yes,33,Yes,No,DSL,Month-to-month,104,Yes,1,2
6082,Female,0,No,23,Yes,No,DSL,Month-to-month,76,Yes,1,0
6083,Male,0,Yes,45,Yes,Yes,Fiber optic,Month-to-month,55,No,0,1
6084,Female,0,Yes,35,Yes,Yes,DSL,Two year,20,No,0,1
6085,Male,0,No,16,Yes,Yes,Fiber optic,Month-to-month,20,Yes,1,1
6086,Female,0,No,49,Yes,Yes,DSL,Month-to-month,107,No,0,2
6087,Male,0,No,1,Yes,Yes,DSL,Two year,19,Yes,1,1
6088,Male,0,No,61,Yes,No,DSL,One year,81,No,0,2
6089,Male,1,Yes,68,Yes,No,DSL,Month-to-month,20,No,0,3
6090,Male,0,No,1,Yes,Yes,Fiber optic,Month-to-month,20,No,0,1
6091,Female,0,No,60,No,No,Fiber optic,Two year,54,No,0,2
6092,Male,0,Yes,53,Yes,Yes,Fiber optic,Month-to-month,26,No,0,1
6093,Female,1,No,28,Yes,Yes,Fiber optic,Two year,103,Yes,1,3
6094,Female,0,No,2,Yes,No,DSL,Two year,70,Yes,1,0
6095,Female,1,No,1,Yes,No,DSL,Two year,70,No,0,3
6096,Female,0,No,16,Yes,No,DSL,Month-to-month,73,Yes,1,0
6097,Female,0,Yes,72,Yes,No,Fiber optic,Month-to-month,20,No,0,1
6098,Female,0,No,6,Yes,Yes,DSL,Two year,55,No,0,0
6099,Male,0,No,3,Yes,Yes,DSL,One year,108,No,0,0
6100,Male,0,Yes,49,Yes,Yes,DSL,Two year,90,No,0,2
6101,Female,0,No,1,Yes,Yes,Fiber optic,Month-to-month,50,Yes,1,0
6102,Male,0,No,50,Yes,Yes,Fiber optic,Two year,94,No,0,2
6103,Female,1,Yes,12,No,Yes,DSL,Two year,29,No,0,3
6104,Male,1,No,32,Yes,No,DSL,Month-to-month,80,Yes,1,3
6105,Male,0,Yes,68,Yes,Yes,DSL,One year,103,No,0,2
6106,Male,0,No,1,Yes,Yes,Fiber optic,One year,21,No,0,1
6107,Male,0,No,40,No,No,DSL,Month-to-month,36,No,0,1
6108,Male,0,No,5,Yes,No,DSL,Month-to-month,51,No,0,0
6109,Male,0,No,72,Yes,No,DSL,Month-to-month,79,No,0,2
6110,Female,0,No,1,Yes,Yes,DSL,Month-to-month,85,Yes,1,0
6111,Female,0,No,58,Yes,No,DSL,Month-to-month,109,No,0,2
6112,Female,0,No,24,Yes,Yes,Fiber optic,Month-to-month,25,No,0,1
6113,Female,1,No,3,Yes,Yes,Fiber optic,One year,84,Yes,1,3
6114,Female,0,Yes,62,Yes,Yes,Fiber optic,Month-to-month,20,No,0,1
6115,Male,0,Yes,72,Yes,No,DSL,Month-to-month,111,No,0,2
6116,Female,1,No,50,Yes,No,Fiber optic,Two year,71,Yes,1,3
6117,Male,0,Yes,66,Yes,Yes,DSL,One year,20,No,0,1
6118,Male,0,Yes,40,Yes,No,DSL,Two year,81,No,0,2
6119,Male,0,No,40,Yes,Yes,Fiber optic,Two year,71,No,0,2
6120,Male,0,Yes,67,Yes,No,DSL,One year,103,No,0,2
6121,Female,1,No,56,Yes,No,DSL,Month-to-month,105,No,0,3
6122,Female,0,Yes,64,Yes,No,DSL,Two year,20,No,0,1
6123,Male,1,No,20,Yes,No,DSL,One year,84,No,0,3
6124,Male,1,No,71,Yes,Yes,Fiber optic,One year,96,No,0,3
6125,Male,0,Yes,41,Yes,No,DSL,One year,75,No,0,2
6126,Male,0,Yes,72,No,Yes,Fiber optic,Month-to-month,49,No,0,2
6127,Male,0,Yes,18,No,No,Fiber optic,Month-to-month,46,No,0,1
6128,Male,1,No,71,Yes,Yes,Fiber optic,One year,71,No,0,3
6129,Male,0,No,46,Yes,No,Fiber optic,Month-to-month,66,No,0,2
6130,Female,0,Yes,46,Yes,No,DSL,Month-to-month,20,No,0,1
6131,Male,0,No,57,Yes,No,DSL,Two year,55,No,0,2
6132,Female,0,No,68,Yes,Yes,Fiber optic,Month-to-month,81,No,0,2
6133,Female,0,No,1,No,No,DSL,Month-to-month,25,No,0,1
6134,Male,0,No,38,Yes,No,DSL,Month-to-month,20,No,0,1
6135,Female,1,No,32,Yes,No,DSL,Month-to-month,79,No,0,3
6136,Female,0,No,2,Yes,Yes,Fiber optic,Two year,45,No,0,0
6137,Male,0,No,10,Yes,No,DSL,Two year,70,No,0,0
6138,Female,0,No,72,Yes,No,DSL,Month-to-month,19,No,0,1
6139,Female,0,Yes,65,Yes,Yes,Fiber optic,Month-to-month,111,No,0,2
6140,Male,0,No,21,Yes,No,DSL,Month-to-month,84,No,0,0
6141,Female,0,No,67,Yes,No,DSL,Month-to-month,20,No,0,1
6142,Female,0,No,12,Yes,Yes,Fiber optic,Month-to-month,76,No,0,0
6143,Female,1,No,25,Yes,Yes,DSL,Month-to-month,103,Yes,1,3
6144,Female,1,No,8,Yes,No,DSL,One year,85,No,0,3
6145,Male,0,No,1,Yes,No,Fiber optic,Month-to-month,19,No,0,1
6146,Female,0,Yes,65,Yes,No,DSL,Two year,79,No,0,2
6147,Female,1,No,2,Yes,No,Fiber optic,Month-to-month,55,Yes,1,3
6148,Female,0,Yes,62,No,No,Fiber optic,One year,49,No,0,2
6149,Male,0,No,36,Yes,Yes,DSL,Two year,85,Yes,1,0
6150,Female,0,No,38,Yes,No,DSL,One year,19,No,0,1
6151,Male,0,Yes,57,Yes,No,Fiber optic,Month-to-month,60,No,0,2
6152,Male,0,No,32,Yes,No,Fiber optic,Month-to-month,20,No,0,1
6153,Male,0,No,44,Yes,No,Fiber optic,Month-to-month,90,No,0,2
6154,Male,0,No,2,Yes,No,DSL,Two year,54,Yes,1,0
6155,Female,0,No,41,Yes,Yes,Fiber optic,Two year,114,Yes,1,2
6156,Female,0,Yes,14,Yes,No,DSL,Month-to-month,91,Yes,1,0
6157,Female,0,No,56,Yes,No,Fiber optic,Month-to-month,86,No,0,2
6158,Female,1,No,7,Yes,No,DSL,Month-to-month,85,Yes,1,3
6159,Male,0,No,11,Yes,No,DSL,Month-to-month,20,No,0,1
6160,Female,0,No,13,Yes,No,DSL,One year,20,No,0,1
6161,Female,0,No,71,Yes,Yes,DSL,One year,105,No,0,2
6162,Male,0,No,22,Yes,No,Fiber optic,Month-to-month,25,No,0,1
6163,Male,0,No,42,Yes,No,DSL,Two year,99,No,0,2
6164,Female,0,Yes,15,Yes,Yes,Fiber optic,Month-to-month,20,No,0,1
6165,Male,0,Yes,69,Yes,Yes,DSL,Two year,92,No,0,2
6166,Female,0,Yes,23,Yes,No,Fiber optic,Month-to-month,75,No,0,0
6167,Male,0,No,19,Yes,Yes,Fiber optic,Month-to-month,74,Yes,1,0
6168,Female,0,Yes,63,Yes,No,Fiber optic,Month-to-month,51,No,0,2
6169,Male,0,Yes,68,Yes,No,Fiber optic,Month-to-month,73,No,0,2
6170,Male,0,No,1,Yes,No,DSL,Month-to-month,81,Yes,1,0
6171,Female,0,No,18,No,No,DSL,Month-to-month,39,Yes,1,1
6172,Female,0,No,71,No,Yes,Fiber optic,Month-to-month,58,No,0,2
6173,Female,0,Yes,15,Yes,No,Fiber optic,Month-to-month,20,No,0,1
6174,Male,0,Yes,8,Yes,Yes,Fiber optic,Month-to-month,20,No,0,1
6175,Male,1,No,21,Yes,No,DSL,Month-to-month,97,Yes,1,3
6176,Female,0,No,6,Yes,No,Fiber optic,One year,90,No,0,0
6177,Male,1,No,69,No,Yes,Fiber optic,Month-to-month,30,No,0,3
6178,Male,0,Yes,68,No,No,DSL,Month-to-month,56,No,0,2
6179,Female,0,No,1,Yes,No,DSL,Two year,20,No,0,1
6180,Male,0,Yes,62,Yes,Yes,Fiber optic,Month-to-month,20,No,0,1
6181,Male,0,Yes,38,Yes,Yes,Fiber optic,Two year,79,No,0,2
6182,Male,0,No,5,Yes,Yes,Fiber optic,One year,85,Yes,1,0
6183,Male,1,No,3,Yes,Yes,DSL,Two year,95,Yes,1,3
6184,Female,0,No,45,Yes,No,DSL,One year,116,No,0,2
6185,Female,0,No,1,Yes,Yes,DSL,Month-to-month,21,Yes,1,1
6186,Female,1,No,9,Yes,Yes,Fiber optic,One year,76,No,0,3
6187,Female,0,No,20,Yes,Yes,Fiber optic,One year,70,No,0,0
6188,Female,1,No,54,Yes,No,DSL,Two year,80,Yes,1,3
6189,Male,0,No,20,Yes,No,DSL,Month-to-month,20,No,0,1
6190,Male,0,No,48,Yes,Yes,DSL,Two year,108,No,0,2
6191,Male,1,No,54,No,No,Fiber optic,Month-to-month,25,No,0,3
6192,Female,0,No,1,Yes,Yes,DSL,Month-to-month,50,No,0,0
6193,Female,0,No,1,Yes,No,Fiber optic,Month-to-month,44,No,0,0
6194,Male,0,No,1,Yes,Yes,Fiber optic,One year,20,No,0,1
6195,Male,0,No,48,Yes,Yes,Fiber optic,One year,20,No,0,1
6196,Female,0,No,1,Yes,Yes,Fiber optic,Month-to-month,20,No,0,1
6197,Female,0,No,37,Yes,Yes,Fiber optic,Two year,72,No,0,0
6198,Male,0,No,1,Yes,No,DSL,Month-to-month,19,No,0,1
6199,Male,0,Yes,39,Yes,Yes,DSL,Two year,25,No,0,1
6200,Female,0,No,4,Yes,No,Fiber optic,Month-to-month,56,No,0,0
6201,Female,0,Yes,33,Yes,No,DSL,Two year,24,No,0,1
6202,Male,0,No,18,Yes,No,Fiber optic,Month-to-month,19,No,0,1
6203,Male,0,No,4,Yes,Yes,DSL,One year,50,Yes,1,0
6204,Male,0,Yes,56,Yes,Yes,Fiber optic,One year,21,No,0,1
6205,Female,0,No,17,Yes,No,DSL,Month-to-month,70,Yes,1,0
6206,Male,0,No,50,Yes,Yes,Fiber optic,Month-to-month,90,No,0,2
6207,Male,0,Yes,72,Yes,Yes,Fiber optic,Month-to-month,20,No,0,1
6208,Male,0,No,10,Yes,No,Fiber optic,Month-to-month,75,No,0,0
6209,Female,0,Yes,25,Yes,Yes,DSL,Two year,20,No,0,1
6210,Female,0,No,71,Yes,No,DSL,One year,25,No,0,1
6211,Female,0,Yes,20,Yes,No,DSL,One year,26,No,0,1
6212,Male,0,No,14,Yes,No,Fiber optic,Month-to-month,86,Yes,1,0
6213,Male,0,Yes,62,Yes,No,DSL,One year,56,No,0,2
6214,Male,0,Yes,8,No,No,DSL,Two year,26,Yes,1,1
6215,Male,1,No,54,Yes,No,DSL,Two year,90,No,0,3
6216,Female,0,No,61,Yes,Yes,Fiber optic,Month-to-month,119,No,0,2
6217,Female,0,Yes,67,No,Yes,DSL,Two year,60,No,0,2
6218,Male,1,No,49,Yes,No,Fiber optic,One year,81,No,0,3
6219,Male,0,No,66,Yes,No,DSL,One year,92,No,0,2
6220,Male,0,No,47,Yes,No,DSL,Month-to-month,104,No,0,2
6221,Male,0,No,21,No,No,DSL,Two year,36,No,0,1
6222,Male,0,No,51,Yes,No,DSL,One year,99,No,0,2
6223,Female,1,No,22,Yes,Yes,Fiber optic,Month-to-month,82,No,0,3
6224,Male,0,No,3,Yes,No,Fiber optic,Month-to-month,21,No,0,1
6225,Female,0,No,64,Yes,Yes,Fiber optic,One year,110,No,0,2
